& CONDICOES INICIAIS DAS UNIDADES                
&
UCTPAR 2
UCTERM 2
PINT
REGRANPTV     1
AVLCMO 1
CPLEXLOG
&
&Flags Inativos
&UCTBUSLOC
&UCTHEURFP   1 100
&CONSTDADOS 0
&AJUSTEFCF
&TOLERILH 1
&CROSSOVER 1
&ENGOLIMENTO 0
&                                                
INIT                                             
&us     nome       ug   st   GerInic     tempo MH A/D T  TITULINFLX
&XX XXXXXXXXXXXX  XXX   XX   XXXXXXXXXX  XXXXX  X  X  X  XXXXXXXXXX
  1  ANGRA 1        1    1      640.000   8208  0  0  1        640.
  4  ST.CRUZ 34     3    0        0.000  22820  0  0  0          0.
  4  ST.CRUZ 34     4    0        0.000  22820  0  0  0          0.
  9  R.SILVEIRA     1    0        0.000  22820  0  0  0          0.
  9  R.SILVEIRA     2    0        0.000  22820  0  0  0          0.
 12  CUIABA G CC    1    0        0.000   6168  0  0  0          0.
 12  CUIABA G CC    2    0        0.000   6672  0  0  0          0.
 12  CUIABA G CC    3    0        0.000   6696  0  0  0          0.
 13  ANGRA 2        1    1     1350.000   1673  1  0  1       1350.
 15  LINHARES       1    0        0.000   1378  1  0  0          0.
 15  LINHARES       2    0        0.000   1378  1  0  0          0.
 15  LINHARES       3    0        0.000   1378  1  0  0          0.
 15  LINHARES       4    0        0.000   2826  0  0  0          0.
 21  MARANHAO V     1    0        0.000   4847  0  0  0          0.
 24  J.LACERDA C    7    0        0.000   1605  0  0  0          0.
 25  J.LACERDA B    5    1       90.000    594  0  0  2         90.
 25  J.LACERDA B    6    0        0.000   1817  1  0  0         90.
 26  J.LACERDA A1   1    0        0.000   4823  0  0  0          0.
 26  J.LACERDA A1   2    0        0.000   4909  1  0  0          0.
 27  J.LACERDA A2   3    0        0.000   1820  1  0  0          0.
 27  J.LACERDA A2   4    0        0.000   2158  1  0  0          0.
 28  FIGUEIRA       1    0        0.000  22820  0  0  0          0.
 28  FIGUEIRA       3    0        0.000  22820  0  0  0          0.
 35  URUGUAIANA     1    0        0.000  22820  0  0  0          0.
 35  URUGUAIANA     2    0        0.000  22820  0  0  0          0.
 35  URUGUAIANA     3    0        0.000  22820  0  0  0          0.
 36  MARANHAO IV    1    0        0.000   4847  1  0  0          0.
 42  FORTALEZA      1    0        0.000  21313  0  0  0          0.
 42  FORTALEZA      2    0        0.000  21313  0  0  0          0.
 42  FORTALEZA      3    0        0.000   7944  0  0  0          0.
 43  TERMOBAHIA     1    0        0.000    167  0  0  0          0.
 46  N.VENECIA 2    1    0        0.000   4847  1  0  0          0.
 47  TERMORIO       1    0        0.000   1560  0  0  0          0.
 47  TERMORIO       2    0        0.000   2246  1  0  0          0.
 47  TERMORIO       3    0        0.000   7584  0  0  0          0.
 47  TERMORIO       4    0        0.000   6706  0  0  0          0.
 47  TERMORIO       5    0        0.000  20542  0  0  0          0.
 47  TERMORIO       6    0        0.000    878  0  0  0          0.
 47  TERMORIO       7    0        0.000   5934  1  0  0          0.
 47  TERMORIO       8    0        0.000   5112  0  0  0          0.
 47  TERMORIO       9    0        0.000   5832  0  0  0          0.
 47  TERMORIO      10    0        0.000  20542  0  0  0          0.
 47  TERMORIO      11    0        0.000   5208  1  0  0          0.
 47  TERMORIO      12    0        0.000   2750  0  0  0          0.
 47  TERMORIO      13    0        0.000   5832  0  0  0          0.
 47  TERMORIO      14    0        0.000   5568  0  0  0          0.
 47  TERMORIO      15    0        0.000   2833  0  0  0          0.
 47  TERMORIO      16    0        0.000   4848  0  0  0          0.
 47  TERMORIO      17    0        0.000    286  1  0  0          0.
 47  TERMORIO      18    0        0.000    960  0  0  0          0.
 47  TERMORIO      19    0        0.000   1008  0  0  0          0.
 47  TERMORIO      20    0        0.000   1150  1  0  0          0.
 47  TERMORIO      21    0        0.000   7680  0  0  0          0.
 47  TERMORIO      22    0        0.000  10649  1  0  0          0.
 47  TERMORIO      23    0        0.000  17544  1  0  0          0.
 47  TERMORIO      24    0        0.000  20542  0  0  0          0.
 47  TERMORIO      25    0        0.000  20542  0  0  0          0.
 47  TERMORIO      26    0        0.000  20542  0  0  0          0.
 47  TERMORIO      27    0        0.000   5328  0  0  0          0.
 47  TERMORIO      28    0        0.000  20542  0  0  0          0.
 47  TERMORIO      29    0        0.000  20542  0  0  0          0.
 47  TERMORIO      30    0        0.000  20542  0  0  0          0.
 47  TERMORIO      31    0        0.000   9823  0  0  0          0.
 48  ARAUCARIA      1    0        0.000  18238  1  0  0          0.
 48  ARAUCARIA      2    0        0.000   5512  1  0  0          0.
 48  ARAUCARIA      3    0        0.000   6410  1  0  0          0.
 49  VIANA          3    0        0.000   3960  1  0  0          0.
 49  VIANA          4    0        0.000   3959  0  0  0          0.
 49  VIANA          1    0        0.000   5465  0  0  0          0.
 49  VIANA          2    0        0.000   3946  1  0  0          0.
 50  PIRAT.12 G     1    0        0.000  22820  0  0  0          0.
 50  PIRAT.12 G     2    0        0.000  22820  0  0  0          0.
 52  CAMPINA GDE    1    0        0.000   5520  0  0  0          0.
 52  CAMPINA GDE    2    0        0.000   5520  0  0  0          0.
 52  CAMPINA GDE    3    0        0.000   5520  0  0  0          0.
 52  CAMPINA GDE    4    0        0.000   5519  1  0  0          0.
 53  GLOBAL I       1    0        0.000   6859  0  0  0          0.
 53  GLOBAL I       2    0        0.000   6894  0  0  0          0.
 53  GLOBAL I       3    0        0.000   6003  0  0  0          0.
 53  GLOBAL I       4    0        0.000  18912  0  0  0          0.
 53  GLOBAL I       5    0        0.000   5964  1  0  0          0.
 53  GLOBAL I       6    0        0.000   6888  1  0  0          0.
 53  GLOBAL I       7    0        0.000   5595  1  0  0          0.
 53  GLOBAL I       8    0        0.000   5568  0  0  0          0.
 53  GLOBAL I       9    0        0.000   5976  1  0  0          0.
 53  GLOBAL I      10    0        0.000   5618  0  0  0          0.
 53  GLOBAL I      11    0        0.000   5518  1  0  0          0.
 54  JUIZ DE FORA   1    0        0.000   4848  0  0  0          0.
 54  JUIZ DE FORA   2    0        0.000   4847  1  0  0          0.
 55  GLOBAL II      1    0        0.000   5680  0  0  0          0.
 55  GLOBAL II      2    0        0.000   5583  0  0  0          0.
 55  GLOBAL II      3    0        0.000   5685  0  0  0          0.
 55  GLOBAL II      4    0        0.000   6002  0  0  0          0.
 55  GLOBAL II      5    0        0.000  18912  0  0  0          0.
 55  GLOBAL II      6    0        0.000  18912  0  0  0          0.
 55  GLOBAL II      7    0        0.000   5600  1  0  0          0.
 55  GLOBAL II      8    0        0.000   5671  1  0  0          0.
 55  GLOBAL II      9    0        0.000   5738  1  0  0          0.
 55  GLOBAL II     10    0        0.000   5576  0  0  0          0.
 55  GLOBAL II     11    0        0.000   5518  1  0  0          0.
 57  MARACANAU I    1    0        0.000   5519  1  0  0          0.
 57  MARACANAU I    2    0        0.000   6813  1  0  0          0.
