&   DEFLUENCIAS ANTERIORES AO INICIO DO ESTUDO
&
&
&        Mont Jus TpJ   di hi m df hf m     defluencia
&X       XXX  XXX  X    XX XX X XX XX X     XXXXXXXXXX
DEFANT    48   49  H    28 00 0  F                  54
DEFANT    49  249  H    28 00 0  F                 113
DEFANT    50   51  H    28 00 0  F                 150
DEFANT    51   52  H    28 00 0  F                 130
DEFANT    52   61  H    28 00 0  F                 147
DEFANT    57   61  H    28 00 0  F                 338
DEFANT    61   62  H    28 00 0  F                 451
DEFANT    62   63  H    28 00 0  F                 478
DEFANT    63   66  H    27 00 0  F                 618
DEFANT    71   72  H    28 00 0  F                 204
DEFANT    72   73  H    28 00 0  F                 218
DEFANT    73   77  H    28 00 0  F                 123
DEFANT    74   76  H    28 00 0  F                 693
DEFANT    76   77  H    28 00 0  F                1230
DEFANT    77   78  H    28 00 0  F                 477
DEFANT    78   82  H    28 00 0  F                 580
DEFANT    82   83  H    28 00 0  F                1425
DEFANT    86   91  H    28 00 0  F                  27
DEFANT    89   90  H    28 00 0  F                 130
DEFANT    90   91  H    28 00 0  F                 354
DEFANT    91   92  H    28 00 0  F                 301
DEFANT    92  103  H    28 00 0  F                1069
DEFANT    93   94  H    28 00 0  F                   0
DEFANT    94  103  H    28 00 0  F                  41
DEFANT    97   98  H    28 00 0  F                  19
DEFANT    98   99  H    28 00 0  F                  63
DEFANT   101  102  H    28 00 0  F                 275
DEFANT   107   37  H    27 00 0  F                  62
DEFANT   110  111  H    28 00 0  F                  13
DEFANT   111  112  H    28 00 0  F                   0
DEFANT   112  113  H    28 00 0  F                  12
DEFANT   113  114  H    28 00 0  F                 236
DEFANT   120  123  H    26 00 0  F                   4
DEFANT   120  123  H    28 00 0  F                  12
DEFANT   121  122  H    28 00 0  F                  35
DEFANT   122  123  H    25 00 0  F                  35
DEFANT   122  123  H    26 00 0  F                  37
DEFANT   122  123  H    27 00 0  F                  32
DEFANT   122  123  H    28 00 0  F                  36
DEFANT   123  125  H    28 00 0  F                 178
DEFANT   125  129  H    27 00 0  F                  74
DEFANT   125  129  H    28 00 0  F                 218
DEFANT   126  127  H    28 00 0  F                  31
DEFANT   127  129  H    28 00 0  F                  70
DEFANT   129  130  H    28 00 0  F                 189
DEFANT   134  135  H    28 00 0  F                  66
DEFANT   135  141  H    28 00 0  F                  71
DEFANT   139  141  H    27 00 0  F                 121
DEFANT   139  141  H    28 00 0  F                 118
DEFANT   141  143  H    28 00 0  F                 376
DEFANT   143  144  H    28 00 0  F                 496
DEFANT   148  154  H    24 00 0  F                  48
DEFANT   148  154  H    25 00 0  F                  47
DEFANT   153   46  H    28 00 0  F                 110
DEFANT   155  156  H    28 00 0  F                  91
DEFANT   156  169  H    14 00 0  F                 817
DEFANT   156  169  H    19 00 0  F                 793
DEFANT   156  169  H    20 00 0  F                 787
DEFANT   156  169  H    21 00 0  F                 866
DEFANT   156  169  H    24 00 0  F                 857
DEFANT   156  169  H    25 00 0  F                 867
DEFANT   156  169  H    27 00 0  F                 863
DEFANT   156  169  H    28 00 0  F                 872
DEFANT   162  169  H    14 00 0  F                  18
DEFANT   162  169  H    22 00 0  F                  17
DEFANT   162  169  H    23 00 0  F                  18
DEFANT   162  169  H    26 00 0  F                  17
DEFANT   162  169  H    27 00 0  F                  18
DEFANT   162  169  H    28 00 0  F                  14
DEFANT   169  172  H    26 00 0  F                1496
DEFANT   169  172  H    27 00 0  F                1507
DEFANT   169  172  H    28 00 0  F                1538
DEFANT   172  173  H    28 00 0  F                2112
DEFANT   175  178  H    28 00 0  F                1416
DEFANT   192  193  H    28 00 0  F                  48
DEFANT   193  141  H    27 00 0  F                  43
DEFANT   193  141  H    28 00 0  F                  44
DEFANT   203   30  H    28 00 0  F                  42
DEFANT   204  280  H    28 00 0  F                2477
DEFANT   228  229  H    24 00 0  F                 674
DEFANT   228  229  H    25 00 0  F                1297
DEFANT   228  229  H    26 00 0  F                1284
DEFANT   228  229  H    27 00 0  F                1298
DEFANT   228  229  H    28 00 0  F                1276
DEFANT   229  230  H    28 00 0  F                3214
DEFANT   241   34  H    28 00 0  F                 104
DEFANT   249   50  H    28 00 0  F                 124
DEFANT   251  252  H    28 00 0  F                 110
DEFANT   252  253  H    28 00 0  F                 266
DEFANT   253  257  H    28 00 0  F                 334
DEFANT   257  261  H    27 00 0  F                 718
DEFANT   257  261  H    28 00 0  F                 570
DEFANT   261  267  H    26 00 0  F                1710
DEFANT   261  267  H    27 00 0  F                1835
DEFANT   261  267  H    28 00 0  F                1878
DEFANT   262  241  H    28 00 0  F                 137
DEFANT   267  275  H    26 00 0  F                4137
DEFANT   267  275  H    27 00 0  F                4597
DEFANT   267  275  H    28 00 0  F                3926
DEFANT   280  284  H    28 00 0  F                2792
DEFANT   285  287  H    28 00 0  F               22274
DEFANT   290   34  H    28 00 0  F                  69
DEFANT   311  312  H    28 00 0  F                 142
DEFANT   312  315  H    28 00 0  F                 239
DEFANT   315   34  H    28 00 0  F                 241
DEFANT    66    1  S    28  0 0  F                8065
DEFANT    66    1  S    28  0 1  F                8061
DEFANT    66    1  S    28  1 0  F                8176
DEFANT    66    1  S    28  1 1  F                7579
DEFANT    66    1  S    28  2 0  F                7269
DEFANT    66    1  S    28  2 1  F                7018
DEFANT    66    1  S    28  3 0  F                6775
DEFANT    66    1  S    28  3 1  F                6575
DEFANT    66    1  S    28  4 0  F                6594
DEFANT    66    1  S    28  4 1  F                6552
DEFANT    66    1  S    28  5 0  F                7273
DEFANT    66    1  S    28  5 1  F                7831
DEFANT    66    1  S    28  6 0  F                7881
DEFANT    66    1  S    28  6 1  F                7627
DEFANT    66    1  S    28  7 0  F                7911
DEFANT    66    1  S    28  7 1  F                7392
DEFANT    66    1  S    28  8 0  F                6868
DEFANT    66    1  S    28  8 1  F                7019
DEFANT    66    1  S    28  9 0  F                7273
DEFANT    66    1  S    28  9 1  F                7271
DEFANT    66    1  S    28 10 0  F                7176
DEFANT    66    1  S    28 10 1  F                7329
DEFANT    66    1  S    28 11 0  F                7322
DEFANT    66    1  S    28 11 1  F                7242
DEFANT    66    1  S    28 12 0  F                7330
DEFANT    66    1  S    28 12 1  F                7329
DEFANT    66    1  S    28 13 0  F                7301
DEFANT    66    1  S    28 13 1  F                7300
DEFANT    66    1  S    28 14 0  F                7769
DEFANT    66    1  S    28 14 1  F                7888
DEFANT    66    1  S    28 15 0  F                8371
DEFANT    66    1  S    28 15 1  F                8376
DEFANT    66    1  S    28 16 0  F                8323
DEFANT    66    1  S    28 16 1  F                8325
DEFANT    66    1  S    28 17 0  F                7772
DEFANT    66    1  S    28 17 1  F                7851
DEFANT    66    1  S    28 18 0  F                8284
DEFANT    66    1  S    28 18 1  F                8241
DEFANT    66    1  S    28 19 0  F                8211
DEFANT    66    1  S    28 19 1  F                7891
DEFANT    66    1  S    28 20 0  F                7642
DEFANT    66    1  S    28 20 1  F                7407
DEFANT    66    1  S    28 21 0  F                7336
DEFANT    66    1  S    28 21 1  F                7334
DEFANT    66    1  S    28 22 0  F                7148
DEFANT    66    1  S    28 22 1  F                7146
DEFANT    66    1  S    28 23 0  F                7042
DEFANT    66    1  S    28 23 1  F                7705
DEFANT    83    1  S    28  0 0  F                1014
DEFANT    83    1  S    28  0 1  F                1011
DEFANT    83    1  S    28  1 0  F                 829
DEFANT    83    1  S    28  1 1  F                 827
DEFANT    83    1  S    28  2 0  F                 826
DEFANT    83    1  S    28  2 1  F                 826
DEFANT    83    1  S    28  3 0  F                 827
DEFANT    83    1  S    28  3 1  F                 829
DEFANT    83    1  S    28  4 0  F                 830
DEFANT    83    1  S    28  4 1  F                 832
DEFANT    83    1  S    28  5 0  F                 833
DEFANT    83    1  S    28  5 1  F                 834
DEFANT    83    1  S    28  6 0  F                 836
DEFANT    83    1  S    28  6 1  F                 837
DEFANT    83    1  S    28  7 0  F                1020
DEFANT    83    1  S    28  7 1  F                1022
DEFANT    83    1  S    28  8 0  F                1329
DEFANT    83    1  S    28  8 1  F                1330
DEFANT    83    1  S    28  9 0  F                1330
DEFANT    83    1  S    28  9 1  F                1327
DEFANT    83    1  S    28 10 0  F                1653
DEFANT    83    1  S    28 10 1  F                1654
DEFANT    83    1  S    28 11 0  F                1655
DEFANT    83    1  S    28 11 1  F                1656
DEFANT    83    1  S    28 12 0  F                1656
DEFANT    83    1  S    28 12 1  F                1656
DEFANT    83    1  S    28 13 0  F                1656
DEFANT    83    1  S    28 13 1  F                1657
DEFANT    83    1  S    28 14 0  F                1941
DEFANT    83    1  S    28 14 1  F                1947
DEFANT    83    1  S    28 15 0  F                1952
DEFANT    83    1  S    28 15 1  F                1953
DEFANT    83    1  S    28 16 0  F                1951
DEFANT    83    1  S    28 16 1  F                1948
DEFANT    83    1  S    28 17 0  F                1945
DEFANT    83    1  S    28 17 1  F                1942
DEFANT    83    1  S    28 18 0  F                1939
DEFANT    83    1  S    28 18 1  F                1938
DEFANT    83    1  S    28 19 0  F                1939
DEFANT    83    1  S    28 19 1  F                1942
DEFANT    83    1  S    28 20 0  F                1942
DEFANT    83    1  S    28 20 1  F                1939
DEFANT    83    1  S    28 21 0  F                1935
DEFANT    83    1  S    28 21 1  F                1932
DEFANT    83    1  S    28 22 0  F                1929
DEFANT    83    1  S    28 22 1  F                1926
DEFANT    83    1  S    28 23 0  F                1922
DEFANT    83    1  S    28 23 1  F                1920
