&
RP    1  29  0 0  F           5% CARGA DO SIN NO CAG SECO
&
LM    1  29  0 0  F            3582
LM    1  29  0 1  F            3494
LM    1  29  1 0  F            3414
LM    1  29  1 1  F            3352
LM    1  29  2 0  F            3308
LM    1  29  2 1  F            3265
LM    1  29  3 0  F            3232
LM    1  29  3 1  F            3216
LM    1  29  4 0  F            3220
LM    1  29  4 1  F            3234
LM    1  29  5 0  F            3278
LM    1  29  5 1  F            3324
LM    1  29  6 0  F            3397
LM    1  29  6 1  F            3399
LM    1  29  7 0  F            3473
LM    1  29  7 1  F            3560
LM    1  29  8 0  F            3648
LM    1  29  8 1  F            3699
LM    1  29  9 0  F            3739
LM    1  29  9 1  F            3761
LM    1  29 10 0  F            3796
LM    1  29 10 1  F            3819
LM    1  29 11 0  F            3826
LM    1  29 11 1  F            3799
LM    1  29 12 0  F            3728
LM    1  29 12 1  F            3714
LM    1  29 13 0  F            3809
LM    1  29 13 1  F            3903
LM    1  29 14 0  F            3979
LM    1  29 14 1  F            4030
LM    1  29 15 0  F            4062
LM    1  29 15 1  F            4081
LM    1  29 16 0  F            4088
LM    1  29 16 1  F            4069
LM    1  29 17 0  F            3990
LM    1  29 17 1  F            4021
LM    1  29 18 0  F            4087
LM    1  29 18 1  F            4147
LM    1  29 19 0  F            4117
LM    1  29 19 1  F            4060
LM    1  29 20 0  F            4018
LM    1  29 20 1  F            4001
LM    1  29 21 0  F            4002
LM    1  29 21 1  F            3979
LM    1  29 22 0  F            3906
LM    1  29 22 1  F            3833
LM    1  29 23 0  F            3735
LM    1  29 23 1  F            3668
9999
