&   DEFLUENCIAS ANTERIORES AO INICIO DO ESTUDO
&
&
&        Mont Jus TpJ   di hi m df hf m     defluencia
&X       XXX  XXX  X    XX XX X XX XX X     XXXXXXXXXX
DEFANT     2    4  H    11 00 0  F                  65
DEFANT     4    6  H    11 00 0  F                 155
DEFANT     6    7  H    11 00 0  F                 660
DEFANT     7    8  H    11 00 0  F                 728
DEFANT     8    9  H    11 00 0  F                 862
DEFANT     9   10  H    11 00 0  F                 786
DEFANT    10   11  H    11 00 0  F                 858
DEFANT    11   12  H    11 00 0  F                 763
DEFANT    12   17  H    11 00 0  F                 859
DEFANT    14   15  H    11 00 0  F                  10
DEFANT    15   16  H    11 00 0  F                  18
DEFANT    16   17  H    09 00 0  F                  17
DEFANT    16   17  H    10 00 0  F                  12
DEFANT    16   17  H    11 00 0  F                  33
DEFANT    17   18  H    11 00 0  F                1274
DEFANT    18   34  H    11 00 0  F                1577
DEFANT    20   21  H    11 00 0  F                  30
DEFANT    21   24  H    11 00 0  F                  85
DEFANT    24   31  H    11 00 0  F                 100
DEFANT    25   26  H    11 00 0  F                 111
DEFANT    26   27  H    11 00 0  F                 136
DEFANT    27   28  H    11 00 0  F                 146
DEFANT    28   31  H    11 00 0  F                 281
DEFANT    29  203  H    11 00 0  F                  53
DEFANT    30   31  H    11 00 0  F                 351
DEFANT    31   32  H    11 00 0  F                 630
DEFANT    32   33  H    11 00 0  F                 578
DEFANT    33   34  H    11 00 0  F                1478
DEFANT    34   45  H    11 00 0  F                3535
DEFANT    37   38  H    11 00 0  F                 230
DEFANT    38   39  H    11 00 0  F                 222
DEFANT    39   40  H    11 00 0  F                 254
DEFANT    40   42  H    11 00 0  F                 542
DEFANT    42   43  H    11 00 0  F                 649
DEFANT    43   45  H    11 00 0  F                 284
DEFANT    45   46  H    11 00 0  F                3606
DEFANT    46   66  H    10 00 0  F                3955
DEFANT    46   66  H    11 00 0  F                3934
DEFANT    47   48  H    11 00 0  F                  94
DEFANT    48   49  H    11 00 0  F                 109
DEFANT    49  249  H    11 00 0  F                 113
DEFANT    50   51  H    11 00 0  F                 137
DEFANT    51   52  H    11 00 0  F                 136
DEFANT    52   61  H    11 00 0  F                 138
DEFANT    57   61  H    11 00 0  F                 192
DEFANT    61   62  H    11 00 0  F                 821
DEFANT    62   63  H    11 00 0  F                 831
DEFANT    63   66  H    10 00 0  F                 757
DEFANT    63   66  H    11 00 0  F                 940
DEFANT    71   72  H    11 00 0  F                  28
DEFANT    72   73  H    11 00 0  F                  56
DEFANT    73   77  H    11 00 0  F                  15
DEFANT    74   76  H    11 00 0  F                   0
DEFANT    76   77  H    11 00 0  F                 117
DEFANT    77   78  H    11 00 0  F                  90
DEFANT    78   82  H    11 00 0  F                 148
DEFANT    82   83  H    11 00 0  F                 374
DEFANT    86   91  H    11 00 0  F                  27
DEFANT    89   90  H    11 00 0  F                 144
DEFANT    90   91  H    11 00 0  F                  93
DEFANT    91   92  H    11 00 0  F                 314
DEFANT    92  103  H    11 00 0  F                 185
DEFANT    93   94  H    11 00 0  F                   0
DEFANT    94  103  H    11 00 0  F                  12
DEFANT    97   98  H    11 00 0  F                  21
DEFANT    98   99  H    11 00 0  F                  42
DEFANT   101  102  H    11 00 0  F                 130
DEFANT   107   37  H    10 00 0  F                  61
DEFANT   110  111  H    11 00 0  F                  14
DEFANT   111  112  H    11 00 0  F                 110
DEFANT   112  113  H    11 00 0  F                 109
DEFANT   113  114  H    11 00 0  F                 260
DEFANT   120  123  H    09 00 0  F                   4
DEFANT   120  123  H    11 00 0  F                  34
DEFANT   121  122  H    11 00 0  F                  39
DEFANT   122  123  H    08 00 0  F                  33
DEFANT   122  123  H    11 00 0  F                  40
DEFANT   123  125  H    11 00 0  F                 157
DEFANT   125  129  H    10 00 0  F                  74
DEFANT   125  129  H    11 00 0  F                 250
DEFANT   126  127  H    11 00 0  F                  64
DEFANT   127  129  H    11 00 0  F                 126
DEFANT   129  130  H    11 00 0  F                 191
DEFANT   134  135  H    11 00 0  F                 125
DEFANT   135  141  H    11 00 0  F                 122
DEFANT   139  141  H    10 00 0  F                 133
DEFANT   139  141  H    11 00 0  F                 127
DEFANT   141  143  H    11 00 0  F                 430
DEFANT   143  144  H    11 00 0  F                 555
DEFANT   148  154  H    07 00 0  F                  37
DEFANT   148  154  H    08 00 0  F                  99
DEFANT   148  154  H    09 00 0  F                 108
DEFANT   148  154  H    11 00 0  F                 103
DEFANT   153   46  H    11 00 0  F                 100
DEFANT   155  156  H    11 00 0  F                  79
DEFANT   156  169  H    28 00 0  F                 485
DEFANT   156  169  H    30 00 0  F                 436
DEFANT   156  169  H    31 00 0  F                 405
DEFANT   156  169  H    03 00 0  F                 453
DEFANT   156  169  H    04 00 0  F                 488
DEFANT   156  169  H    05 00 0  F                 493
DEFANT   156  169  H    06 00 0  F                 488
DEFANT   156  169  H    08 00 0  F                 489
DEFANT   156  169  H    10 00 0  F                 490
DEFANT   156  169  H    11 00 0  F                 489
DEFANT   162  169  H    28 00 0  F                  21
DEFANT   162  169  H    06 00 0  F                  16
DEFANT   162  169  H    07 00 0  F                  12
DEFANT   162  169  H    11 00 0  F                  17
DEFANT   169  172  H    09 00 0  F                 848
DEFANT   169  172  H    10 00 0  F                 852
DEFANT   169  172  H    11 00 0  F                 823
DEFANT   172  173  H    11 00 0  F                 746
DEFANT   175  178  H    11 00 0  F                 813
DEFANT   192  193  H    11 00 0  F                  55
DEFANT   193  141  H    10 00 0  F                  62
DEFANT   193  141  H    11 00 0  F                  56
DEFANT   203   30  H    11 00 0  F                 104
DEFANT   204  280  H    11 00 0  F                 600
DEFANT   228  229  H    07 00 0  F                 799
DEFANT   228  229  H    08 00 0  F                 905
DEFANT   228  229  H    09 00 0  F                 973
DEFANT   228  229  H    10 00 0  F                 904
DEFANT   229  230  H    11 00 0  F                1576
DEFANT   241   34  H    11 00 0  F                 115
DEFANT   249   50  H    11 00 0  F                 114
DEFANT   251  252  H    11 00 0  F                 346
DEFANT   252  253  H    11 00 0  F                 618
DEFANT   253  257  H    11 00 0  F                 643
DEFANT   257  261  H    10 00 0  F                 866
DEFANT   257  261  H    11 00 0  F                1423
DEFANT   261  267  H    09 00 0  F                1070
DEFANT   261  267  H    10 00 0  F                1253
DEFANT   261  267  H    11 00 0  F                1356
DEFANT   262  241  H    11 00 0  F                 166
DEFANT   267  275  H    09 00 0  F                2178
DEFANT   267  275  H    10 00 0  F                2336
DEFANT   267  275  H    11 00 0  F                2880
DEFANT   280  284  H    11 00 0  F                 628
DEFANT   285  287  H    11 00 0  F                4537
DEFANT   290   34  H    11 00 0  F                  67
DEFANT   311  312  H    11 00 0  F                  89
DEFANT   312  315  H    11 00 0  F                  92
DEFANT   315   34  H    11 00 0  F                  98
DEFANT    66    1  S    11  0 0  F                6251
DEFANT    66    1  S    11  0 1  F                5494
DEFANT    66    1  S    11  1 0  F                5418
DEFANT    66    1  S    11  1 1  F                5414
DEFANT    66    1  S    11  2 0  F                5367
DEFANT    66    1  S    11  2 1  F                5365
DEFANT    66    1  S    11  3 0  F                5338
DEFANT    66    1  S    11  3 1  F                5335
DEFANT    66    1  S    11  4 0  F                5389
DEFANT    66    1  S    11  4 1  F                5694
DEFANT    66    1  S    11  5 0  F                5434
DEFANT    66    1  S    11  5 1  F                5393
DEFANT    66    1  S    11  6 0  F                5689
DEFANT    66    1  S    11  6 1  F                5879
DEFANT    66    1  S    11  7 0  F                6216
DEFANT    66    1  S    11  7 1  F                6922
DEFANT    66    1  S    11  8 0  F                7491
DEFANT    66    1  S    11  8 1  F                7759
DEFANT    66    1  S    11  9 0  F                7879
DEFANT    66    1  S    11  9 1  F                7882
DEFANT    66    1  S    11 10 0  F                7865
DEFANT    66    1  S    11 10 1  F                7867
DEFANT    66    1  S    11 11 0  F                8069
DEFANT    66    1  S    11 11 1  F                8132
DEFANT    66    1  S    11 12 0  F                7630
DEFANT    66    1  S    11 12 1  F                7463
DEFANT    66    1  S    11 13 0  F                8006
DEFANT    66    1  S    11 13 1  F                7958
DEFANT    66    1  S    11 14 0  F                7976
DEFANT    66    1  S    11 14 1  F                7980
DEFANT    66    1  S    11 15 0  F                7734
DEFANT    66    1  S    11 15 1  F                7736
DEFANT    66    1  S    11 16 0  F                7673
DEFANT    66    1  S    11 16 1  F                7418
DEFANT    66    1  S    11 17 0  F                7335
DEFANT    66    1  S    11 17 1  F                7335
DEFANT    66    1  S    11 18 0  F                7333
DEFANT    66    1  S    11 18 1  F                7782
DEFANT    66    1  S    11 19 0  F                7969
DEFANT    66    1  S    11 19 1  F                7972
DEFANT    66    1  S    11 20 0  F                8072
DEFANT    66    1  S    11 20 1  F                8075
DEFANT    66    1  S    11 21 0  F                7908
DEFANT    66    1  S    11 21 1  F                7858
DEFANT    66    1  S    11 22 0  F                7146
DEFANT    66    1  S    11 22 1  F                7057
DEFANT    66    1  S    11 23 0  F                6810
DEFANT    66    1  S    11 23 1  F                6807
DEFANT    83    1  S    11  0 0  F                 340
DEFANT    83    1  S    11  0 1  F                 340
DEFANT    83    1  S    11  1 0  F                 340
DEFANT    83    1  S    11  1 1  F                 340
DEFANT    83    1  S    11  2 0  F                 340
DEFANT    83    1  S    11  2 1  F                 340
DEFANT    83    1  S    11  3 0  F                 340
DEFANT    83    1  S    11  3 1  F                 340
DEFANT    83    1  S    11  4 0  F                 340
DEFANT    83    1  S    11  4 1  F                 340
DEFANT    83    1  S    11  5 0  F                 340
DEFANT    83    1  S    11  5 1  F                 340
DEFANT    83    1  S    11  6 0  F                 341
DEFANT    83    1  S    11  6 1  F                 341
DEFANT    83    1  S    11  7 0  F                 341
DEFANT    83    1  S    11  7 1  F                 341
DEFANT    83    1  S    11  8 0  F                 341
DEFANT    83    1  S    11  8 1  F                 341
DEFANT    83    1  S    11  9 0  F                 341
DEFANT    83    1  S    11  9 1  F                 341
DEFANT    83    1  S    11 10 0  F                 341
DEFANT    83    1  S    11 10 1  F                 341
DEFANT    83    1  S    11 11 0  F                 340
DEFANT    83    1  S    11 11 1  F                 340
DEFANT    83    1  S    11 12 0  F                 340
DEFANT    83    1  S    11 12 1  F                 340
DEFANT    83    1  S    11 13 0  F                 340
DEFANT    83    1  S    11 13 1  F                 339
DEFANT    83    1  S    11 14 0  F                 339
DEFANT    83    1  S    11 14 1  F                 339
DEFANT    83    1  S    11 15 0  F                 339
DEFANT    83    1  S    11 15 1  F                 488
DEFANT    83    1  S    11 16 0  F                 488
DEFANT    83    1  S    11 16 1  F                 488
DEFANT    83    1  S    11 17 0  F                 488
DEFANT    83    1  S    11 17 1  F                 488
DEFANT    83    1  S    11 18 0  F                 488
DEFANT    83    1  S    11 18 1  F                 488
DEFANT    83    1  S    11 19 0  F                 488
DEFANT    83    1  S    11 19 1  F                 488
DEFANT    83    1  S    11 20 0  F                 339
DEFANT    83    1  S    11 20 1  F                 338
DEFANT    83    1  S    11 21 0  F                 338
DEFANT    83    1  S    11 21 1  F                 338
DEFANT    83    1  S    11 22 0  F                 338
DEFANT    83    1  S    11 22 1  F                 338
DEFANT    83    1  S    11 23 0  F                 337
DEFANT    83    1  S    11 23 1  F                 337
