& CONDICOES INICIAIS DAS UNIDADES                
&
UCTPAR 2
UCTERM 2
PINT
REGRANPTV     1
AVLCMO 1
CPLEXLOG
&
&Flags Inativos
&UCTBUSLOC
&UCTHEURFP   1 100
&CONSTDADOS 0
&AJUSTEFCF
&TOLERILH 1
&CROSSOVER 1
&ENGOLIMENTO 0                
&                                                
INIT                                             
&us     nome       ug   st   GerInic     tempo MH A/D T  TITULINFLX
&XX XXXXXXXXXXXX  XXX   XX   XXXXXXXXXX  XXXXX  X  X  X  XXXXXXXXXX
  1  ANGRA 1        1    1      640.000   4176  0  0  1        640.
  4  ST.CRUZ 34     3    0        0.000  18788  0  0  0          0.
  4  ST.CRUZ 34     4    0        0.000  18788  0  0  0          0.
  9  R.SILVEIRA     1    0        0.000  18788  0  0  0          0.
  9  R.SILVEIRA     2    0        0.000  18788  0  0  0          0.
 12  CUIABA G CC    1    0        0.000   2136  0  0  0          0.
 12  CUIABA G CC    2    0        0.000   2640  0  0  0          0.
 12  CUIABA G CC    3    0        0.000   2664  0  0  0          0.
 13  ANGRA 2        1    1     1350.000    173  0  0  1       1350.
 15  LINHARES       1    1       51.000   1416  0  0  0          0.
 15  LINHARES       2    1       51.000   1416  0  0  0          0.
 15  LINHARES       3    1       51.000   1416  0  0  0          0.
 15  LINHARES       4    1       51.000   1416  0  0  0          0.
 21  MARANHAO V     1    0        0.000    815  0  0  0          0.
 24  J.LACERDA C    7    0        0.000    790  1  0  0          0.
 25  J.LACERDA B    5    0        0.000    791  0  0  0          0.
 25  J.LACERDA B    6    1       80.010    139  1  0  3          0.
 26  J.LACERDA A1   1    0        0.000    791  0  0  0          0.
 26  J.LACERDA A1   2    0        0.000    877  1  0  0          0.
 27  J.LACERDA A2   3    0        0.000    142  1  0  0          0.
 27  J.LACERDA A2   4    0        0.000    123  0  0  0          0.
 28  FIGUEIRA       1    0        0.000  18788  0  0  0          0.
 28  FIGUEIRA       3    0        0.000  18788  0  0  0          0.
 35  URUGUAIANA     1    0        0.000  18788  0  0  0          0.
 35  URUGUAIANA     2    0        0.000  18788  0  0  0          0.
 35  URUGUAIANA     3    0        0.000  18788  0  0  0          0.
 36  MARANHAO IV    1    0        0.000    815  1  0  0          0.
 42  FORTALEZA      1    0        0.000  17281  0  0  0          0.
 42  FORTALEZA      2    0        0.000  17281  0  0  0          0.
 42  FORTALEZA      3    0        0.000   3912  0  0  0          0.
 43  TERMOBAHIA     1    0        0.000   1487  0  0  0          0.
 46  N.VENECIA 2    1    0        0.000    815  1  0  0          0.
 47  TERMORIO       1    1      270.000    360  1  0  2        270.
 47  TERMORIO       2    0        0.000   1405  0  0  0        270.
 47  TERMORIO       3    0        0.000   3552  0  0  0        270.
 47  TERMORIO       4    0        0.000   2674  0  0  0        270.
 47  TERMORIO       5    0        0.000  16510  0  0  0        270.
 47  TERMORIO       6    0        0.000    734  0  0  0        270.
 47  TERMORIO       7    0        0.000   1902  1  0  0        270.
 47  TERMORIO       8    0        0.000   1080  0  0  0        270.
 47  TERMORIO       9    0        0.000   1800  0  0  0        270.
 47  TERMORIO      10    0        0.000  16510  0  0  0        270.
 47  TERMORIO      11    0        0.000   1176  1  0  0        270.
 47  TERMORIO      12    0        0.000    869  0  0  0        270.
 47  TERMORIO      13    0        0.000   1800  0  0  0        270.
 47  TERMORIO      14    0        0.000   1536  0  0  0        270.
 47  TERMORIO      15    0        0.000   8378  0  0  0        270.
 47  TERMORIO      16    0        0.000    816  0  0  0        270.
 47  TERMORIO      17    0        0.000    550  1  0  0        270.
 47  TERMORIO      18    0        0.000    456  0  0  0        270.
 47  TERMORIO      19    0        0.000  11280  0  0  0        270.
 47  TERMORIO      20    0        0.000  10704  0  0  0        270.
 47  TERMORIO      21    0        0.000   3648  0  0  0        270.
 47  TERMORIO      22    0        0.000   6617  1  0  0        270.
 47  TERMORIO      23    0        0.000  13512  1  0  0        270.
 47  TERMORIO      24    0        0.000  16510  0  0  0        270.
 47  TERMORIO      25    0        0.000  16510  0  0  0        270.
 47  TERMORIO      26    0        0.000  16510  0  0  0        270.
 47  TERMORIO      27    0        0.000   1296  0  0  0        270.
 47  TERMORIO      28    0        0.000  16510  0  0  0        270.
 47  TERMORIO      29    0        0.000  16510  0  0  0        270.
 47  TERMORIO      30    0        0.000  16510  0  0  0        270.
 47  TERMORIO      31    0        0.000   5791  0  0  0        270.
 48  ARAUCARIA      1    0        0.000  14206  1  0  0          0.
 48  ARAUCARIA      2    0        0.000   1480  1  0  0          0.
 48  ARAUCARIA      3    0        0.000   2378  1  0  0          0.
 49  VIANA          3    0        0.000   2966  0  0  0          0.
 49  VIANA          4    0        0.000   3262  1  0  0          0.
 49  VIANA          1    0        0.000   1433  0  0  0          0.
 49  VIANA          2    0        0.000    733  1  0  0          0.
 50  PIRAT.12 G     1    0        0.000  18788  0  0  0          0.
 50  PIRAT.12 G     2    0        0.000  18788  0  0  0          0.
 52  CAMPINA GDE    1    0        0.000   1488  0  0  0          0.
 52  CAMPINA GDE    2    0        0.000   1488  0  0  0          0.
 52  CAMPINA GDE    3    0        0.000   1488  0  0  0          0.
 52  CAMPINA GDE    4    0        0.000   1487  1  0  0          0.
 53  GLOBAL I       1    0        0.000   2827  0  0  0          0.
 53  GLOBAL I       2    0        0.000   2862  0  0  0          0.
 53  GLOBAL I       3    0        0.000   1971  0  0  0          0.
 53  GLOBAL I       4    0        0.000  14880  0  0  0          0.
 53  GLOBAL I       5    0        0.000   1932  1  0  0          0.
 53  GLOBAL I       6    0        0.000   2856  1  0  0          0.
 53  GLOBAL I       7    0        0.000   1563  1  0  0          0.
 53  GLOBAL I       8    0        0.000   1536  0  0  0          0.
 53  GLOBAL I       9    0        0.000   1944  1  0  0          0.
 53  GLOBAL I      10    0        0.000   1586  0  0  0          0.
 53  GLOBAL I      11    0        0.000   1486  1  0  0          0.
 54  JUIZ DE FORA   1    0        0.000    816  0  0  0          0.
 54  JUIZ DE FORA   2    0        0.000    815  1  0  0          0.
 55  GLOBAL II      1    0        0.000   1648  0  0  0          0.
 55  GLOBAL II      2    0        0.000   1551  0  0  0          0.
 55  GLOBAL II      3    0        0.000   1653  0  0  0          0.
 55  GLOBAL II      4    0        0.000   1970  0  0  0          0.
 55  GLOBAL II      5    0        0.000  14880  0  0  0          0.
 55  GLOBAL II      6    0        0.000  14880  0  0  0          0.
 55  GLOBAL II      7    0        0.000   1568  1  0  0          0.
 55  GLOBAL II      8    0        0.000   1639  1  0  0          0.
 55  GLOBAL II      9    0        0.000   1706  1  0  0          0.
 55  GLOBAL II     10    0        0.000   1544  0  0  0          0.
 55  GLOBAL II     11    0        0.000   1486  1  0  0          0.
 57  MARACANAU I    1    0        0.000   1487  1  0  0          0.
 57  MARACANAU I    2    0        0.000   2781  1  0  0          0.
 57  MARACANAU I    3    0        0.000   1487  1  0  0          0.
 57  MARACANAU I    4    0        0.000   1487  1  0  0          0.
 57  MARACANAU I    5    0        0.000   5135  1  0  0          0.
 57  MARACANAU I    6    0        0.000   1670  0  0  0          0.
 57  MARACANAU I    7    0        0.000   1780  0  0  0          0.
 57  MARACANAU I    8    0        0.000   1527  0  0  0          0.
 58  TERMOCEARA     1    0        0.000   7266  0  0  0          0.
 58  TERMOCEARA     2    0        0.000   7223  0  0  0          0.
 58  TERMOCEARA     3    0        0.000   7230  1  0  0          0.
 58  TERMOCEARA     4    0        0.000  15792  1  0  0          0.
 60  NORTEFLU       1    0        0.000  22047  0  0  0        700.
 60  NORTEFLU       2    0        0.000  22047  0  0  0        700.
 60  NORTEFLU       3    0        0.000  22047  0  0  0        700.
 60  NORTEFLU       4    0        0.000   1392  0  0  0        700.
 60  NORTEFLU       5    0        0.000   1284  1  0  0        700.
 60  NORTEFLU       6    0        0.000   6489  1  0  0        700.
 60  NORTEFLU       7    1      700.000   1284  1  0  0        700.
 62  SEROPEDICA     1    0        0.000    339  0  0  0          0.
 62  SEROPEDICA     2    0        0.000    344  0  0  0          0.
 62  SEROPEDICA     3    0        0.000    787  1  0  0          0.
 62  SEROPEDICA     4    0        0.000    774  0  0  0          0.
 62  SEROPEDICA     5    0        0.000    803  0  0  0          0.
 62  SEROPEDICA     6    0        0.000    768  1  0  0          0.
 62  SEROPEDICA     7    0        0.000    938  0  0  0          0.
 62  SEROPEDICA     8    0        0.000    816  0  0  0          0.
 63  IBIRITE        1    0        0.000   1776  0  0  0          0.
 64  CANOAS         1    0        0.000   1150  1  0  0          0.
 67  TERMONE        1    0        0.000    595  0  0  0          0.
 67  TERMONE        2    0        0.000    591  0  0  0          0.
 67  TERMONE        3    0        0.000    600  1  0  0          0.
 68  TRES LAGOAS    1    0        0.000   1599  0  0  0          0.
 68  TRES LAGOAS    2    0        0.000  13751  0  0  0          0.
 68  TRES LAGOAS    3    0        0.000  18456  0  0  0          0.
 68  TRES LAGOAS    4    0        0.000   3444  0  0  0          0.
 68  TRES LAGOAS    5    0        0.000  16416  1  0  0          0.
 68  TRES LAGOAS    6    0        0.000   7579  1  0  0          0.
 68  TRES LAGOAS    7    0        0.000    832  1  0  0          0.
