&   DEFLUENCIAS ANTERIORES AO INICIO DO ESTUDO
&
&
&        Mont Jus TpJ   di hi m df hf m     defluencia
&X       XXX  XXX  X    XX XX X XX XX X     XXXXXXXXXX
DEFANT     2    4  H    03 00 0  F                  57
DEFANT     4    6  H    03 00 0  F                 119
DEFANT     6    7  H    03 00 0  F                 445
DEFANT     7    8  H    03 00 0  F                 793
DEFANT     8    9  H    03 00 0  F                 784
DEFANT     9   10  H    03 00 0  F                 791
DEFANT    10   11  H    03 00 0  F                 852
DEFANT    11   12  H    03 00 0  F                 836
DEFANT    12   17  H    03 00 0  F                1043
DEFANT    14   15  H    03 00 0  F                  13
DEFANT    15   16  H    03 00 0  F                  21
DEFANT    16   17  H    01 00 0  F                  24
DEFANT    16   17  H    02 00 0  F                  22
DEFANT    16   17  H    03 00 0  F                  31
DEFANT    17   18  H    03 00 0  F                 416
DEFANT    18   34  H    03 00 0  F                 705
DEFANT    20   21  H    03 00 0  F                  46
DEFANT    21   24  H    03 00 0  F                  75
DEFANT    24   31  H    03 00 0  F                 134
DEFANT    25   26  H    03 00 0  F                 130
DEFANT    26   27  H    03 00 0  F                 140
DEFANT    27   28  H    03 00 0  F                 137
DEFANT    28   31  H    03 00 0  F                 148
DEFANT    29  203  H    03 00 0  F                  68
DEFANT    30   31  H    03 00 0  F                 120
DEFANT    31   32  H    03 00 0  F                 974
DEFANT    32   33  H    03 00 0  F                 957
DEFANT    33   34  H    03 00 0  F                1674
DEFANT    34   45  H    03 00 0  F                2578
DEFANT    37   38  H    03 00 0  F                 145
DEFANT    38   39  H    03 00 0  F                 157
DEFANT    39   40  H    03 00 0  F                 195
DEFANT    40   42  H    03 00 0  F                 207
DEFANT    42   43  H    03 00 0  F                 189
DEFANT    43   45  H    03 00 0  F                 175
DEFANT    45   46  H    03 00 0  F                3400
DEFANT    46   66  H    02 00 0  F                3927
DEFANT    46   66  H    03 00 0  F                3941
DEFANT    47   48  H    03 00 0  F                 100
DEFANT    48   49  H    03 00 0  F                 103
DEFANT    49  249  H    03 00 0  F                 100
DEFANT    50   51  H    03 00 0  F                 194
DEFANT    51   52  H    03 00 0  F                 164
DEFANT    52   61  H    03 00 0  F                 172
DEFANT    57   61  H    03 00 0  F                  80
DEFANT    61   62  H    03 00 0  F                 276
DEFANT    62   63  H    03 00 0  F                 476
DEFANT    63   66  H    02 00 0  F                 724
DEFANT    63   66  H    03 00 0  F                 767
DEFANT    71   72  H    03 00 0  F                   7
DEFANT    72   73  H    03 00 0  F                   7
DEFANT    73   77  H    03 00 0  F                  15
DEFANT    74   76  H    03 00 0  F                  41
DEFANT    76   77  H    03 00 0  F                  53
DEFANT    77   78  H    03 00 0  F                 120
DEFANT    78   82  H    03 00 0  F                 308
DEFANT    82   83  H    03 00 0  F                 200
DEFANT    86   91  H    03 00 0  F                  28
DEFANT    89   90  H    03 00 0  F                  78
