& CONDICOES INICIAIS DAS UNIDADES                
&
&Flags Ativos
UCTPAR 2
UCTERM 2
PINT
REGRANPTV     1
AVLCMO 1
&
&Flags Inativos
&UCTBUSLOC
&UCTHEURFP   1 100
&CONSTDADOS 0
&AJUSTEFCF
&TOLERILH 1
&CROSSOVER 1
&ENGOLIMENTO 0
&
& CONDICOES INICIAIS DAS UNIDADES                
&                                                
INIT                                             
&us     nome       ug   st   GerInic     tempo MH A/D
&XX XXXXXXXXXXXX  XXX   XX   XXXXXXXXXX  XXXXX  X  X 
110  N.PIRATININ    3    0         0.00   4768  0  0
110  N.PIRATININ    4    0         0.00   4768  0  0
110  N.PIRATININ    5    0         0.00  17103  0  0
110  N.PIRATININ    6    0         0.00  14099  0  0
110  N.PIRATININ    7    0         0.00  14322  0  0
110  N.PIRATININ    8    0         0.00  17640  0  0
110  N.PIRATININ    9    0         0.00  17640  0  0
110  N.PIRATININ   10    0         0.00  17640  0  0
110  N.PIRATININ   11    0         0.00  17103  0  0
110  N.PIRATININ   12    0         0.00  17103  0  0
110  N.PIRATININ   13    0         0.00  17640  0  0
110  N.PIRATININ   14    0         0.00  17640  0  0
110  N.PIRATININ   15    0         0.00  17304  0  0
111  ARACATI        1    0         0.00  14924  0  0
112  BAHIA I        1    0         0.00   4633  0  0
112  BAHIA I        2    0         0.00  11016  0  0
112  BAHIA I        3    0         0.00  11016  0  0
113  BATURITE       1    0         0.00  14924  0  0
116  PARNAIBA IV    1    0         0.00   3720  0  0
117  CAMPO MAIOR    1    0         0.00  14924  0  0
119  CAUCAIA        1    0         0.00  14924  0  0
121  CRATO          1    0         0.00  14924  0  0
125  ENGUIA PECEM   1    0         0.00  14924  0  0
127  IGUATU         1    0         0.00  14924  0  0
133  JUAZEIRO N     1    0         0.00  14924  0  0
135  MARAMBAIA      1    0         0.00  14924  0  0
138  NAZARIA        1    0         0.00  14924  0  0
140  MAUA 3         1    0         0.00    480  0  0
140  MAUA 3         2    0         0.00    936  0  0
140  MAUA 3         3    0         0.00    377  0  0
144  PETROLINA      1    0         0.00  14592  0  0
144  PETROLINA      2    0         0.00  14592  0  0
144  PETROLINA      3    0         0.00  14592  0  0
144  PETROLINA      4    0         0.00  14592  0  0
144  PETROLINA      5    0         0.00  14592  0  0
144  PETROLINA      6    0         0.00  14592  0  0
144  PETROLINA      7    0         0.00  14592  0  0
144  PETROLINA      8    0         0.00  14592  0  0
146  STA VITORIA    1    1        41.00    816  0  0
147  PROSPERIDADE   1    1         9.34    592  0  0
147  PROSPERIDADE   2    1         9.34    592  0  0
147  PROSPERIDADE   3    1         9.32    592  0  0
149  SAO SEPE       1    0         0.00     24  0  0
151  POTIGUAR       1    0         0.00  12238  0  0
151  POTIGUAR       2    0         0.00  12238  0  0
151  POTIGUAR       3    0         0.00  12238  0  0
151  POTIGUAR       4    0         0.00  12238  0  0
152  TERMOCABO      1    0         0.00   4343  1  0
152  TERMOCABO      2    0         0.00   4343  1  0
152  TERMOCABO      3    0         0.00   4343  1  0
153  DAIA           1    0         0.00  14924  0  0
153  DAIA           2    0         0.00  14924  0  0
153  DAIA           3    0         0.00  14924  0  0
155  GOIANIA II     1    0         0.00  14924  0  0
155  GOIANIA II     2    0         0.00  14924  0  0
156  CANDIOTA 3     1    1       325.00   1824  0  0
159  TERMOMANAUS    1    0         0.00  12238  0  0
159  TERMOMANAUS    2    0         0.00  12238  0  0
159  TERMOMANAUS    3    0         0.00  12238  0  0
159  TERMOMANAUS    4    0         0.00  12238  0  0
159  TERMOMANAUS    5    0         0.00  12238  0  0
159  TERMOMANAUS    6    0         0.00  12238  0  0
159  TERMOMANAUS    7    0         0.00  12238  0  0
159  TERMOMANAUS    8    0         0.00  12238  0  0
159  TERMOMANAUS    9    0         0.00  12238  0  0
159  TERMOMANAUS   10    0         0.00  12238  0  0
159  TERMOMANAUS   11    0         0.00  12238  0  0
159  TERMOMANAUS   12    0         0.00  12238  0  0
160  PAU FERRO I    1    0         0.00  12238  0  0
160  PAU FERRO I    2    0         0.00  12238  0  0
160  PAU FERRO I    3    0         0.00  12238  0  0
160  PAU FERRO I    4    0         0.00  12238  0  0
160  PAU FERRO I    5    0         0.00  12238  0  0
160  PAU FERRO I    6    0         0.00  12238  0  0
160  PAU FERRO I    7    0         0.00  12238  0  0
161  POTIGUAR III   1    0         0.00  12238  0  0
161  POTIGUAR III   2    0         0.00  12238  0  0
161  POTIGUAR III   3    0         0.00  12238  0  0
161  POTIGUAR III   4    0         0.00  12238  0  0
161  POTIGUAR III   5    0         0.00  12238  0  0
161  POTIGUAR III   6    0         0.00  12238  0  0
163  P. PECEM II    1    1       365.00    312  0  0
