&   DEFLUENCIAS ANTERIORES AO INICIO DO ESTUDO
&
&
&        Mont Jus TpJ   di hi m df hf m     defluencia
&X       XXX  XXX  X    XX XX X XX XX X     XXXXXXXXXX
DEFANT    86   91  H    27 00 0  F                 209
DEFANT    89   90  H    27 00 0  F                  95
DEFANT    90   91  H    27 00 0  F                 112
DEFANT    91   92  H    27 00 0  F                 315
DEFANT    92  103  H    27 00 0  F                 464
DEFANT    93   94  H    27 00 0  F                  79
DEFANT    94  103  H    27 00 0  F                  92
DEFANT    97   98  H    27 00 0  F                   9
DEFANT    98   99  H    27 00 0  F                  14
DEFANT   101  102  H    27 00 0  F                  44
DEFANT   107   37  H    26 00 0  F                 109
DEFANT   110  111  H    27 00 0  F                  13
DEFANT   111  112  H    27 00 0  F                 182
DEFANT   112  113  H    27 00 0  F                 146
DEFANT   113  114  H    27 00 0  F                 329
DEFANT   120  123  H    25 00 0  F                   4
DEFANT   120  123  H    27 00 0  F                  31
DEFANT   121  122  H    27 00 0  F                  33
DEFANT   122  123  H    24 00 0  F                  32
DEFANT   122  123  H    25 00 0  F                  31
DEFANT   122  123  H    26 00 0  F                  33
DEFANT   122  123  H    27 00 0  F                  67
DEFANT   123  125  H    27 00 0  F                 163
DEFANT   125  129  H    26 00 0  F                  76
DEFANT   125  129  H    27 00 0  F                 287
DEFANT   126  127  H    27 00 0  F                  57
DEFANT   127  129  H    27 00 0  F                 123
DEFANT   129  130  H    27 00 0  F                 236
DEFANT   134  135  H    27 00 0  F                  76
DEFANT   135  141  H    27 00 0  F                 107
DEFANT   139  141  H    26 00 0  F                 181
DEFANT   139  141  H    27 00 0  F                 184
DEFANT   141  143  H    27 00 0  F                 573
DEFANT   143  144  H    27 00 0  F                 669
DEFANT   148  154  H    23 00 0  F                  48
DEFANT   148  154  H    24 00 0  F                  49
DEFANT   148  154  H    25 00 0  F                 209
DEFANT   148  154  H    26 00 0  F                 256
DEFANT   148  154  H    27 00 0  F                 264
DEFANT   153   46  H    27 00 0  F                  95
DEFANT   155  156  H    27 00 0  F                 206
DEFANT   156  169  H    13 00 0  F                 807
DEFANT   156  169  H    14 00 0  F                1023
DEFANT   156  169  H    15 00 0  F                1748
DEFANT   156  169  H    16 00 0  F                2443
DEFANT   156  169  H    17 00 0  F                2811
DEFANT   156  169  H    18 00 0  F                2774
DEFANT   156  169  H    19 00 0  F                2765
DEFANT   156  169  H    20 00 0  F                2898
DEFANT   156  169  H    21 00 0  F                3027
DEFANT   156  169  H    22 00 0  F                3026
DEFANT   156  169  H    23 00 0  F                3037
DEFANT   156  169  H    24 00 0  F                3032
DEFANT   156  169  H    25 00 0  F                3018
DEFANT   156  169  H    26 00 0  F                3008
DEFANT   156  169  H    27 00 0  F                2996
DEFANT   162  169  H    13 00 0  F                  41
DEFANT   162  169  H    27 00 0  F                  65
DEFANT   169  172  H    25 00 0  F                4009
DEFANT   169  172  H    26 00 0  F                3988
DEFANT   169  172  H    27 00 0  F                3990
DEFANT   172  173  H    27 00 0  F                4710
DEFANT   175  178  H    27 00 0  F                2260
DEFANT   192  193  H    27 00 0  F                  74
DEFANT   193  141  H    26 00 0  F                  89
DEFANT   193  141  H    27 00 0  F                  76
DEFANT   203   30  H    27 00 0  F                 277
DEFANT   204  280  H    27 00 0  F                1083
DEFANT   228  229  H    23 00 0  F                1608
DEFANT   228  229  H    24 00 0  F                1487
DEFANT   228  229  H    25 00 0  F                1586
DEFANT   228  229  H    26 00 0  F                1608
DEFANT   228  229  H    27 00 0  F                1589
DEFANT   229  230  H    27 00 0  F                4597
DEFANT   241   34  H    27 00 0  F                 124
DEFANT   249   50  H    27 00 0  F                 115
DEFANT   251  252  H    27 00 0  F                 100
DEFANT   252  253  H    27 00 0  F                 298
DEFANT   253  257  H    27 00 0  F                 486
DEFANT   257  261  H    26 00 0  F                1396
DEFANT   257  261  H    27 00 0  F                1716
DEFANT   261  267  H    25 00 0  F                3468
DEFANT   261  267  H    26 00 0  F                5386
DEFANT   261  267  H    27 00 0  F                4032
DEFANT   262  241  H    27 00 0  F                 191
DEFANT   267  275  H    25 00 0  F                7519
DEFANT   267  275  H    26 00 0  F                7583
DEFANT   267  275  H    27 00 0  F                8153
DEFANT   280  284  H    27 00 0  F                1291
DEFANT   285  287  H    27 00 0  F               18640
DEFANT   290   34  H    27 00 0  F                  69
DEFANT   311  312  H    27 00 0  F                 171
DEFANT   312  315  H    27 00 0  F                 193
DEFANT   315   34  H    27 00 0  F                 209
DEFANT    66    1  S    27  0 0  F                6241
DEFANT    66    1  S    27  0 1  F                6197
DEFANT    66    1  S    27  1 0  F                6148
DEFANT    66    1  S    27  1 1  F                5873
DEFANT    66    1  S    27  2 0  F                5589
DEFANT    66    1  S    27  2 1  F                5470
DEFANT    66    1  S    27  3 0  F                5561
DEFANT    66    1  S    27  3 1  F                5158
DEFANT    66    1  S    27  4 0  F                4875
DEFANT    66    1  S    27  4 1  F                4872
DEFANT    66    1  S    27  5 0  F                4989
DEFANT    66    1  S    27  5 1  F                4796
DEFANT    66    1  S    27  6 0  F                4788
DEFANT    66    1  S    27  6 1  F                4748
DEFANT    66    1  S    27  7 0  F                4970
DEFANT    66    1  S    27  7 1  F                4969
DEFANT    66    1  S    27  8 0  F                5167
DEFANT    66    1  S    27  8 1  F                5204
DEFANT    66    1  S    27  9 0  F                5134
DEFANT    66    1  S    27  9 1  F                5544
DEFANT    66    1  S    27 10 0  F                5619
DEFANT    66    1  S    27 10 1  F                5580
DEFANT    66    1  S    27 11 0  F                5655
DEFANT    66    1  S    27 11 1  F                5578
DEFANT    66    1  S    27 12 0  F                5642
DEFANT    66    1  S    27 12 1  F                5641
DEFANT    66    1  S    27 13 0  F                6282
DEFANT    66    1  S    27 13 1  F                6828
DEFANT    66    1  S    27 14 0  F                7054
DEFANT    66    1  S    27 14 1  F                7057
DEFANT    66    1  S    27 15 0  F                7114
DEFANT    66    1  S    27 15 1  F                7011
DEFANT    66    1  S    27 16 0  F                6878
DEFANT    66    1  S    27 16 1  F                6879
DEFANT    66    1  S    27 17 0  F                6715
DEFANT    66    1  S    27 17 1  F                6767
DEFANT    66    1  S    27 18 0  F                6592
DEFANT    66    1  S    27 18 1  F                6593
DEFANT    66    1  S    27 19 0  F                6616
DEFANT    66    1  S    27 19 1  F                6617
DEFANT    66    1  S    27 20 0  F                6786
DEFANT    66    1  S    27 20 1  F                6788
DEFANT    66    1  S    27 21 0  F                6896
DEFANT    66    1  S    27 21 1  F                6898
DEFANT    66    1  S    27 22 0  F                6876
DEFANT    66    1  S    27 22 1  F                6878
DEFANT    66    1  S    27 23 0  F                6800
DEFANT    66    1  S    27 23 1  F                6800
DEFANT    83    1  S    27  0 0  F                1292
DEFANT    83    1  S    27  0 1  F                1286
DEFANT    83    1  S    27  1 0  F                 939
DEFANT    83    1  S    27  1 1  F                 936
DEFANT    83    1  S    27  2 0  F                 935
DEFANT    83    1  S    27  2 1  F                 936
DEFANT    83    1  S    27  3 0  F                 937
DEFANT    83    1  S    27  3 1  F                 939
DEFANT    83    1  S    27  4 0  F                 941
DEFANT    83    1  S    27  4 1  F                 943
DEFANT    83    1  S    27  5 0  F                 945
DEFANT    83    1  S    27  5 1  F                 948
DEFANT    83    1  S    27  6 0  F                 950
DEFANT    83    1  S    27  6 1  F                 952
DEFANT    83    1  S    27  7 0  F                 954
DEFANT    83    1  S    27  7 1  F                 957
DEFANT    83    1  S    27  8 0  F                 959
DEFANT    83    1  S    27  8 1  F                 961
DEFANT    83    1  S    27  9 0  F                 963
DEFANT    83    1  S    27  9 1  F                 963
DEFANT    83    1  S    27 10 0  F                 962
DEFANT    83    1  S    27 10 1  F                 959
DEFANT    83    1  S    27 11 0  F                 956
DEFANT    83    1  S    27 11 1  F                1425
DEFANT    83    1  S    27 12 0  F                1424
DEFANT    83    1  S    27 12 1  F                1422
DEFANT    83    1  S    27 13 0  F                1421
DEFANT    83    1  S    27 13 1  F                1420
DEFANT    83    1  S    27 14 0  F                1774
DEFANT    83    1  S    27 14 1  F                1776
DEFANT    83    1  S    27 15 0  F                1777
DEFANT    83    1  S    27 15 1  F                1779
DEFANT    83    1  S    27 16 0  F                1780
DEFANT    83    1  S    27 16 1  F                1782
DEFANT    83    1  S    27 17 0  F                1783
DEFANT    83    1  S    27 17 1  F                1785
DEFANT    83    1  S    27 18 0  F                1789
DEFANT    83    1  S    27 18 1  F                1795
DEFANT    83    1  S    27 19 0  F                1802
DEFANT    83    1  S    27 19 1  F                1808
DEFANT    83    1  S    27 20 0  F                1816
DEFANT    83    1  S    27 20 1  F                1823
DEFANT    83    1  S    27 21 0  F                1827
DEFANT    83    1  S    27 21 1  F                1826
DEFANT    83    1  S    27 22 0  F                1822
DEFANT    83    1  S    27 22 1  F                1818
DEFANT    83    1  S    27 23 0  F                1814
DEFANT    83    1  S    27 23 1  F                1810
