& CONDICOES INICIAIS DAS UNIDADES                
&
UCTPAR 2
UCTERM 2
PINT
REGRANPTV     1
AVLCMO 1
CPLEXLOG
&
&Flags Inativos
&UCTBUSLOC
&UCTHEURFP   1 100
&CONSTDADOS 0
&AJUSTEFCF
&TOLERILH 1
&CROSSOVER 1
&ENGOLIMENTO 0                
&                                                
INIT                                             
&us     nome       ug   st   GerInic     tempo MH A/D T  TITULINFLX
&XX XXXXXXXXXXXX  XXX   XX   XXXXXXXXXX  XXXXX  X  X  X  XXXXXXXXXX
  1  ANGRA 1        1    1      640.000   6024  0  0  1        640.
  4  ST.CRUZ 34     3    0        0.000  20636  0  0  0          0.
  4  ST.CRUZ 34     4    0        0.000  20636  0  0  0          0.
  9  R.SILVEIRA     1    0        0.000  20636  0  0  0          0.
  9  R.SILVEIRA     2    0        0.000  20636  0  0  0          0.
 12  CUIABA G CC    1    0        0.000   3984  0  0  0          0.
 12  CUIABA G CC    2    0        0.000   4488  0  0  0          0.
 12  CUIABA G CC    3    0        0.000   4512  0  0  0          0.
 13  ANGRA 2        1    1     1350.000   2021  0  0  1       1350.
 15  LINHARES       1    0        0.000    810  0  0  0          0.
 15  LINHARES       2    0        0.000    810  0  0  0          0.
 15  LINHARES       3    0        0.000    642  0  0  0          0.
 15  LINHARES       4    0        0.000    642  0  0  0          0.
 21  MARANHAO V     1    0        0.000   2663  0  0  0          0.
 24  J.LACERDA C    7    1      180.010    357  0  0  3          0.
 25  J.LACERDA B    5    1       80.000    211  1  0  4          0.
 25  J.LACERDA B    6    0        0.000    259  1  0  0          0.
 26  J.LACERDA A1   1    0        0.000   2639  0  0  0          0.
 26  J.LACERDA A1   2    0        0.000   2725  1  0  0          0.
 27  J.LACERDA A2   3    0        0.000    142  1  0  0          0.
 27  J.LACERDA A2   4    1       35.010    209  1  0  3          0.
 28  FIGUEIRA       1    0        0.000  20636  0  0  0          0.
 28  FIGUEIRA       3    0        0.000  20636  0  0  0          0.
 35  URUGUAIANA     1    0        0.000  20636  0  0  0          0.
 35  URUGUAIANA     2    0        0.000  20636  0  0  0          0.
 35  URUGUAIANA     3    0        0.000  20636  0  0  0          0.
 36  MARANHAO IV    1    0        0.000   2663  1  0  0          0.
 42  FORTALEZA      1    0        0.000  19129  0  0  0          0.
 42  FORTALEZA      2    0        0.000  19129  0  0  0          0.
 42  FORTALEZA      3    0        0.000   5760  0  0  0          0.
 43  TERMOBAHIA     1    0        0.000   3335  0  0  0          0.
 46  N.VENECIA 2    1    0        0.000   2663  1  0  0          0.
 47  TERMORIO       1    0        0.000   1320  0  0  0        155.
 47  TERMORIO       2    0        0.000     62  1  0  0        155.
 47  TERMORIO       3    0        0.000   5400  0  0  0        155.
 47  TERMORIO       4    0        0.000   4522  0  0  0        155.
 47  TERMORIO       5    0        0.000  18358  0  0  0        155.
 47  TERMORIO       6    0        0.000   2582  0  0  0        155.
 47  TERMORIO       7    0        0.000   3750  1  0  0        155.
 47  TERMORIO       8    0        0.000   2928  0  0  0        155.
 47  TERMORIO       9    0        0.000   3648  0  0  0        155.
 47  TERMORIO      10    0        0.000  18358  0  0  0        155.
 47  TERMORIO      11    0        0.000   3024  1  0  0        155.
 47  TERMORIO      12    0        0.000    566  0  0  0        155.
 47  TERMORIO      13    0        0.000   3648  0  0  0        155.
 47  TERMORIO      14    0        0.000   3384  0  0  0        155.
 47  TERMORIO      15    0        0.000    649  0  0  0        155.
 47  TERMORIO      16    0        0.000   2664  0  0  0        155.
 47  TERMORIO      17    0        0.000    406  1  0  0        155.
 47  TERMORIO      18    0        0.000    822  0  0  0        155.
 47  TERMORIO      19    0        0.000    958  0  0  0        155.
 47  TERMORIO      20    1      155.000     62  1  0  2        155.
 47  TERMORIO      21    0        0.000   5496  0  0  0        155.
 47  TERMORIO      22    0        0.000   8465  1  0  0        155.
 47  TERMORIO      23    0        0.000  15360  1  0  0        155.
 47  TERMORIO      24    0        0.000  18358  0  0  0        155.
 47  TERMORIO      25    0        0.000  18358  0  0  0        155.
 47  TERMORIO      26    0        0.000  18358  0  0  0        155.
 47  TERMORIO      27    0        0.000   3144  0  0  0        155.
 47  TERMORIO      28    0        0.000  18358  0  0  0        155.
 47  TERMORIO      29    0        0.000  18358  0  0  0        155.
 47  TERMORIO      30    0        0.000  18358  0  0  0        155.
 47  TERMORIO      31    0        0.000   7639  0  0  0        155.
 48  ARAUCARIA      1    0        0.000  16054  1  0  0          0.
 48  ARAUCARIA      2    0        0.000   3328  1  0  0          0.
 48  ARAUCARIA      3    0        0.000   4226  1  0  0          0.
 49  VIANA          3    0        0.000   1776  1  0  0          0.
 49  VIANA          4    0        0.000   1775  0  0  0          0.
 49  VIANA          1    0        0.000   3281  0  0  0          0.
 49  VIANA          2    0        0.000   1762  1  0  0          0.
 50  PIRAT.12 G     1    0        0.000  20636  0  0  0          0.
 50  PIRAT.12 G     2    0        0.000  20636  0  0  0          0.
 52  CAMPINA GDE    1    0        0.000   3336  0  0  0          0.
 52  CAMPINA GDE    2    0        0.000   3336  0  0  0          0.
 52  CAMPINA GDE    3    0        0.000   3336  0  0  0          0.
 52  CAMPINA GDE    4    0        0.000   3335  1  0  0          0.
 53  GLOBAL I       1    0        0.000   4675  0  0  0          0.
 53  GLOBAL I       2    0        0.000   4710  0  0  0          0.
 53  GLOBAL I       3    0        0.000   3819  0  0  0          0.
 53  GLOBAL I       4    0        0.000  16728  0  0  0          0.
 53  GLOBAL I       5    0        0.000   3780  1  0  0          0.
 53  GLOBAL I       6    0        0.000   4704  1  0  0          0.
 53  GLOBAL I       7    0        0.000   3411  1  0  0          0.
 53  GLOBAL I       8    0        0.000   3384  0  0  0          0.
 53  GLOBAL I       9    0        0.000   3792  1  0  0          0.
 53  GLOBAL I      10    0        0.000   3434  0  0  0          0.
 53  GLOBAL I      11    0        0.000   3334  1  0  0          0.
 54  JUIZ DE FORA   1    0        0.000   2664  0  0  0          0.
 54  JUIZ DE FORA   2    0        0.000   2663  1  0  0          0.
 55  GLOBAL II      1    0        0.000   3496  0  0  0          0.
 55  GLOBAL II      2    0        0.000   3399  0  0  0          0.
 55  GLOBAL II      3    0        0.000   3501  0  0  0          0.
 55  GLOBAL II      4    0        0.000   3818  0  0  0          0.
 55  GLOBAL II      5    0        0.000  16728  0  0  0          0.
 55  GLOBAL II      6    0        0.000  16728  0  0  0          0.
